Date,SPY
2017-09-21,222.9838409423828
2017-09-22,223.028564453125
2017-09-25,222.57252502441406
2017-09-26,222.70663452148438
2017-09-27,223.57395935058594
2017-09-28,223.84219360351562
2017-09-29,224.62899780273438
2017-10-02,225.60362243652344
2017-10-03,226.08639526367188
2017-10-04,226.35464477539062
2017-10-05,227.69577026367188
2017-10-06,227.43650817871094
2017-10-09,227.06097412109375
2017-10-10,227.66006469726562
2017-10-11,228.01768493652344
2017-10-12,227.67791748046875
2017-10-13,227.95509338378906
2017-10-16,228.2591094970703
2017-10-17,228.42002868652344
2017-10-18,228.64358520507812
2017-10-19,228.70611572265625
2017-10-20,229.8863983154297
2017-10-23,228.99227905273438
2017-10-24,229.39459228515625
2017-10-25,228.2591094970703
2017-10-26,228.55413818359375
2017-10-27,230.42282104492188
2017-10-30,229.5644989013672
2017-10-31,229.92210388183594
2017-11-01,230.22618103027344
2017-11-02,230.31556701660156
2017-11-03,231.08448791503906
2017-11-06,231.44216918945312
2017-11-07,231.28121948242188
2017-11-08,231.6746063232422
2017-11-09,230.83419799804688
2017-11-10,230.76258850097656
2017-11-13,230.97715759277344
2017-11-14,230.44076538085938
2017-11-15,229.287353515625
2017-11-16,231.2364959716797
2017-11-17,230.5570068359375
2017-11-20,230.9503631591797
2017-11-21,232.46144104003906
2017-11-22,232.2558135986328
2017-11-24,232.79225158691406
2017-11-27,232.67604064941406
2017-11-28,235.03648376464844
2017-11-29,234.89346313476562
2017-11-30,236.949951171875
2017-12-01,236.45816040039062
2017-12-04,236.1720733642578
2017-12-05,235.32264709472656
2017-12-06,235.36729431152344
2017-12-07,236.1094970703125
2017-12-08,237.39698791503906
2017-12-11,238.1122589111328
2017-12-12,238.53253173828125
2017-12-13,238.50570678710938
2017-12-14,237.53114318847656
2017-12-15,239.50914001464844
2017-12-18,241.0279541015625
2017-12-19,240.10227966308594
2017-12-20,239.97645568847656
2017-12-21,240.47071838378906
2017-12-22,240.4078369140625
2017-12-26,240.12020874023438
2017-12-27,240.23709106445312
2017-12-28,240.7313232421875
2017-12-29,239.8236846923828
2018-01-02,241.54017639160156
2018-01-03,243.06793212890625
2018-01-04,244.09239196777344
2018-01-05,245.71905517578125
2018-01-08,246.1684112548828
2018-01-09,246.72560119628906
2018-01-10,246.34814453125
2018-01-11,248.14547729492188
2018-01-12,249.76319885253906
2018-01-16,248.90939331054688
2018-01-17,251.2818603515625
2018-01-18,250.8595733642578
2018-01-19,252.00086975097656
2018-01-22,254.04989624023438
2018-01-23,254.58908081054688
2018-01-24,254.49020385742188
2018-01-25,254.59808349609375
2018-01-26,257.5458068847656
2018-01-29,255.8382568359375
2018-01-30,253.21412658691406
2018-01-31,253.3399200439453
2018-02-01,253.05238342285156
2018-02-02,247.54331970214844
2018-02-05,237.19052124023438
2018-02-06,241.8636932373047
2018-02-07,240.55160522460938
2018-02-08,231.5287628173828
2018-02-09,235.0066375732422
2018-02-12,238.4576416015625
2018-02-13,239.05075073242188
2018-02-14,242.27708435058594
2018-02-15,245.36859130859375
2018-02-16,245.4405059814453
2018-02-20,243.90374755859375
2018-02-21,242.69039916992188
2018-02-22,243.00503540039062
2018-02-23,246.87832641601562
2018-02-26,249.74517822265625
2018-02-27,246.62667846679688
2018-02-28,244.1283416748047
2018-03-01,240.57861328125
2018-03-02,241.81875610351562
2018-03-05,244.61367797851562
2018-03-06,245.2337646484375
2018-03-07,245.14390563964844
2018-03-08,246.33013916015625
2018-03-09,250.61685180664062
2018-03-12,250.30239868164062
2018-03-13,248.68475341796875
2018-03-14,247.4085235595703
2018-03-15,247.1389923095703
2018-03-16,247.40695190429688
2018-03-19,244.05947875976562
2018-03-20,244.47451782226562
2018-03-21,244.00537109375
2018-03-22,237.90586853027344
2018-03-23,232.83497619628906
2018-03-26,239.2052001953125
2018-03-27,235.13584899902344
2018-03-28,234.4410858154297
2018-03-29,237.43667602539062
2018-04-02,232.3116912841797
2018-04-03,235.28921508789062
2018-04-04,237.8065643310547
2018-04-05,239.68341064453125
2018-04-06,234.3418426513672
2018-04-09,235.4967803955078
2018-04-10,239.24130249023438
2018-04-11,237.987060546875
2018-04-12,239.9450225830078
2018-04-13,239.24130249023438
2018-04-16,241.20823669433594
2018-04-17,243.78878784179688
2018-04-18,243.96929931640625
2018-04-19,242.61582946777344
2018-04-20,240.55857849121094
2018-04-23,240.52252197265625
2018-04-24,237.2832794189453
2018-04-25,237.86972045898438
2018-04-26,240.28787231445312
2018-04-27,240.51351928710938
2018-04-30,238.66380310058594
2018-05-01,239.087890625
2018-05-02,237.48182678222656
2018-05-03,236.9584197998047
2018-05-04,240.02618408203125
2018-05-07,240.83836364746094
2018-05-08,240.83836364746094
2018-05-09,243.16615295410156
2018-05-10,245.43995666503906
2018-05-11,246.18887329101562
2018-05-14,246.30615234375
2018-05-15,244.60983276367188
2018-05-16,245.6384735107422
2018-05-17,245.4309539794922
2018-05-18,244.81741333007812
2018-05-21,246.65806579589844
2018-05-22,245.97230529785156
2018-05-23,246.64906311035156
2018-05-24,246.14373779296875
2018-05-25,245.5572967529297
2018-05-29,242.7330780029297
2018-05-30,245.97230529785156
2018-05-31,244.4654998779297
2018-06-01,246.86558532714844
2018-06-04,248.0385284423828
2018-06-05,248.2190399169922
2018-06-06,250.29428100585938
2018-06-07,250.26718139648438
2018-06-08,251.00709533691406
2018-06-11,251.3408966064453
2018-06-12,251.665771484375
2018-06-13,250.86268615722656
2018-06-14,251.49440002441406
2018-06-15,251.17343139648438
2018-06-18,250.6567840576172
2018-06-19,249.6961212158203
2018-06-20,250.1221160888672
2018-06-21,248.55416870117188
2018-06-22,249.00729370117188
2018-06-25,245.61764526367188
2018-06-26,246.16136169433594
2018-06-27,244.12217712402344
2018-06-28,245.5179443359375
2018-06-29,245.87142944335938
2018-07-02,246.3970489501953
2018-07-03,245.52694702148438
2018-07-05,247.53004455566406
2018-07-06,249.62362670898438
2018-07-09,251.87139892578125
2018-07-10,252.77777099609375
2018-07-11,250.92877197265625
2018-07-12,253.20370483398438
2018-07-13,253.4031524658203
2018-07-16,253.17649841308594
2018-07-17,254.20069885253906
2018-07-18,254.73536682128906
2018-07-19,253.7747344970703
2018-07-20,253.4845733642578
2018-07-23,253.9559783935547
2018-07-24,255.23382568359375
2018-07-25,257.4091491699219
2018-07-26,256.8018493652344
2018-07-27,255.06178283691406
2018-07-30,253.7293701171875
2018-07-31,254.98008728027344
2018-08-01,254.55406188964844
2018-08-02,255.9408721923828
2018-08-03,257.0374450683594
2018-08-06,257.9801330566406
2018-08-07,258.8320007324219
2018-08-08,258.7232971191406
2018-08-09,258.3697814941406
2018-08-10,256.6387939453125
2018-08-13,255.67800903320312
2018-08-14,257.30938720703125
2018-08-15,255.3880157470703
2018-08-16,257.4543762207031
2018-08-17,258.3607482910156
2018-08-20,258.9136047363281
2018-08-21,259.52081298828125
2018-08-22,259.36676025390625
2018-08-23,259.0223693847656
2018-08-24,260.581298828125
2018-08-27,262.63861083984375
2018-08-28,262.76556396484375
2018-08-29,264.17938232421875
2018-08-30,263.1098937988281
2018-08-31,263.1190490722656
2018-09-04,262.6658020019531
2018-09-05,261.9588623046875
2018-09-06,261.1704406738281
2018-09-07,260.66290283203125
2018-09-10,261.115966796875
2018-09-11,261.9770202636719
2018-09-12,262.04046630859375
2018-09-13,263.5903625488281
2018-09-14,263.6356201171875
2018-09-17,262.2398986816406
2018-09-18,263.6628112792969
2018-09-19,263.94384765625
2018-09-20,266.0827331542969
2018-09-21,265.8396301269531
2018-09-24,264.95648193359375
2018-09-25,264.710693359375
2018-09-26,263.91864013671875
2018-09-27,264.6560363769531
2018-09-28,264.6833190917969
2018-10-01,265.6029357910156
2018-10-02,265.4481506347656
2018-10-03,265.5937805175781
2018-10-04,263.5179443359375
2018-10-05,262.0430603027344
2018-10-08,262.0430603027344
2018-10-09,261.6607666015625
2018-10-10,253.37571716308594
2018-10-11,247.79470825195312
2018-10-12,251.23623657226562
2018-10-15,249.82493591308594
2018-10-16,255.28761291503906
2018-10-17,255.3332061767578
2018-10-18,251.64581298828125
2018-10-19,251.50930786132812
2018-10-22,250.38035583496094
2018-10-23,249.10574340820312
2018-10-24,241.5581817626953
2018-10-25,245.89183044433594
2018-10-26,241.56719970703125
2018-10-29,240.2289276123047
2018-10-30,243.78878784179688
2018-10-31,246.39266967773438
2018-11-01,249.0147247314453
2018-11-02,247.53976440429688
2018-11-05,248.9054412841797
2018-11-06,250.4803924560547
2018-11-07,255.84304809570312
2018-11-08,255.37869262695312
2018-11-09,252.8840789794922
2018-11-12,248.15879821777344
2018-11-13,247.69454956054688
2018-11-14,246.00115966796875
2018-11-15,248.5685272216797
2018-11-16,249.2150421142578
2018-11-19,244.99961853027344
2018-11-20,240.4656219482422
2018-11-21,241.28506469726562
2018-11-23,239.6735382080078
2018-11-26,243.5429229736328
2018-11-27,244.36231994628906
2018-11-28,249.9888458251953
2018-11-29,249.4425506591797
2018-11-30,250.96302795410156
2018-12-03,254.28610229492188
2018-12-04,246.04660034179688
2018-12-06,245.67337036132812
2018-12-07,239.96481323242188
2018-12-10,240.42013549804688
2018-12-11,240.4748077392578
2018-12-12,241.68560791015625
2018-12-13,241.6036376953125
2018-12-14,237.14256286621094
2018-12-17,232.4901580810547
2018-12-18,232.23524475097656
2018-12-19,228.7574005126953
2018-12-20,225.0336456298828
2018-12-21,220.42283630371094
2018-12-24,214.59861755371094
2018-12-26,225.44119262695312
2018-12-27,227.17198181152344
2018-12-28,226.8789520263672
2018-12-31,228.86610412597656
2019-01-02,229.10421752929688
2019-01-03,223.6371612548828
2019-01-04,231.1280517578125
2019-01-07,232.95037841796875
2019-01-08,235.1390380859375
2019-01-09,236.23797607421875
2019-01-10,237.07130432128906
2019-01-11,237.16285705566406
2019-01-14,235.71595764160156
2019-01-15,238.41746520996094
2019-01-16,238.99441528320312
2019-01-17,240.8075408935547
2019-01-18,244.01272583007812
2019-01-22,240.7159881591797
2019-01-23,241.2196502685547
2019-01-24,241.347900390625
2019-01-25,243.3900604248047
2019-01-28,241.54022216796875
2019-01-29,241.2196502685547
2019-01-30,245.03842163085938
2019-01-31,247.19039916992188
2019-02-01,247.3094024658203
2019-02-04,249.04934692382812
2019-02-05,250.09341430664062
2019-02-06,249.76368713378906
2019-02-07,247.3827667236328
2019-02-08,247.6848907470703
2019-02-11,247.82232666015625
2019-02-12,251.0091094970703
2019-02-13,251.8241424560547
2019-02-14,251.26553344726562
2019-02-15,254.00364685058594
2019-02-19,254.44326782226562
2019-02-20,254.95611572265625
2019-02-21,254.04946899414062
2019-02-22,255.62452697753906
2019-02-25,255.9725341796875
2019-02-26,255.7893829345703
2019-02-27,255.67947387695312
2019-02-28,255.2033233642578
2019-03-01,256.7967529296875
2019-03-04,255.86265563964844
2019-03-05,255.51467895507812
2019-03-06,253.96702575683594
2019-03-07,251.84249877929688
2019-03-08,251.3388214111328
2019-03-11,254.98348999023438
2019-03-12,255.945068359375
2019-03-13,257.6392517089844
2019-03-14,257.474365234375
2019-03-15,258.74639892578125
2019-03-18,259.6845703125
2019-03-19,259.7490234375
2019-03-20,258.9671936035156
2019-03-21,261.8921203613281
2019-03-22,256.8516845703125
2019-03-25,256.6585693359375
2019-03-26,258.5716552734375
2019-03-27,257.2196044921875
2019-03-28,258.19464111328125
2019-03-29,259.8226318359375
2019-04-01,262.90386962890625
2019-04-02,263.03271484375
2019-04-03,263.446533203125
2019-04-04,264.14556884765625
2019-04-05,265.4241943359375
2019-04-08,265.62646484375
2019-04-09,264.26519775390625
2019-04-10,265.1666259765625
2019-04-11,265.093017578125
2019-04-12,266.88665771484375
2019-04-15,266.71185302734375
2019-04-16,266.88665771484375
2019-04-17,266.2335510253906
2019-04-18,266.75787353515625
2019-04-22,266.9877624511719
2019-04-23,269.3883972167969
2019-04-24,268.7906494140625
2019-04-25,268.625
2019-04-26,269.8758544921875
2019-04-29,270.2991027832031
2019-04-30,270.43695068359375
2019-05-01,268.40423583984375
2019-05-02,267.8248596191406
2019-05-03,270.4461669921875
2019-05-06,269.333251953125
2019-05-07,264.83551025390625
2019-05-08,264.467529296875
2019-05-09,263.6673278808594
2019-05-10,264.99176025390625
2019-05-13,258.33251953125
2019-05-14,260.6688537597656
2019-05-15,262.1956481933594
2019-05-16,264.62396240234375
2019-05-17,262.9131164550781
2019-05-20,261.17474365234375
2019-05-21,263.52935791015625
2019-05-22,262.719970703125
2019-05-23,259.5099182128906
2019-05-24,260.0985412597656
2019-05-28,257.6795349121094
2019-05-29,255.95022583007812
2019-05-30,256.6493225097656
2019-05-31,253.19088745117188
2019-06-03,252.5470733642578
2019-06-04,258.029052734375
2019-06-05,260.2641296386719
2019-06-06,261.9565124511719
2019-06-07,264.5779724121094
2019-06-10,265.7920227050781
2019-06-11,265.7276611328125
2019-06-12,265.25860595703125
2019-06-13,266.35308837890625
2019-06-14,266.0588073730469
2019-06-17,266.1600036621094
2019-06-18,268.9469909667969
2019-06-19,269.553955078125
2019-06-20,272.1294250488281
2019-06-21,271.73388671875
2019-06-24,271.401123046875
2019-06-25,268.73919677734375
2019-06-26,268.47119140625
2019-06-27,269.42315673828125
2019-06-28,270.8095703125
2019-07-01,273.2681579589844
2019-07-02,273.9798583984375
2019-07-03,276.1703186035156
2019-07-05,275.8560791015625
2019-07-08,274.34033203125
2019-07-09,274.6822204589844
2019-07-10,275.9946594238281
2019-07-11,276.6417236328125
2019-07-12,277.8802185058594
2019-07-15,277.97259521484375
2019-07-16,277.0760498046875
2019-07-17,275.1905212402344
2019-07-18,276.1980285644531
2019-07-19,274.6637268066406
2019-07-22,275.3384094238281
2019-07-23,277.3071594238281
2019-07-24,278.6103515625
2019-07-25,277.2794494628906
2019-07-26,279.13720703125
2019-07-29,278.6287841796875
2019-07-30,277.9448547363281
2019-07-31,274.9040832519531
2019-08-01,272.51025390625
2019-08-02,270.4583435058594
2019-08-05,262.3248596191406
2019-08-06,266.00341796875
2019-08-07,266.16046142578125
2019-08-08,271.3826599121094
2019-08-09,269.5340576171875
2019-08-12,266.2529296875
2019-08-13,270.3936767578125
2019-08-14,262.39874267578125
2019-08-15,263.09197998046875
2019-08-16,266.973876953125
2019-08-19,270.1902160644531
2019-08-20,268.1199035644531
2019-08-21,270.30120849609375
2019-08-22,270.2180480957031
2019-08-23,263.2768859863281
2019-08-26,266.1882019042969
2019-08-27,265.1438903808594
2019-08-28,267.0108642578125
2019-08-29,270.42138671875
2019-08-30,270.30120849609375
2019-09-03,268.720703125
2019-09-04,271.770751953125
2019-09-05,275.26446533203125
2019-09-06,275.4770812988281
2019-09-09,275.6157531738281
2019-09-10,275.55108642578125
2019-09-11,277.51055908203125
2019-09-12,278.4717102050781
2019-09-13,278.286865234375
2019-09-16,277.4273681640625
2019-09-17,278.12969970703125
2019-09-18,278.296142578125
2019-09-19,278.27764892578125
2019-09-20,276.96282958984375
2019-09-23,276.8978271484375
2019-09-24,274.7250061035156
2019-09-25,276.3500061035156
2019-09-26,275.7742614746094
2019-09-27,274.2886657714844
2019-09-30,275.5606994628906
2019-10-01,272.2829895019531
2019-10-02,267.4732360839844
2019-10-03,269.66455078125
2019-10-04,273.3136901855469
2019-10-07,272.1344909667969
2019-10-08,267.90966796875
2019-10-09,270.4538269042969
2019-10-10,272.2829895019531
2019-10-11,275.10577392578125
2019-10-14,274.7992858886719
2019-10-15,277.519775390625
2019-10-16,277.07421875
2019-10-17,277.89141845703125
2019-10-18,276.6749267578125
2019-10-21,278.550537109375
2019-10-22,277.640625
2019-10-23,278.44842529296875
2019-10-24,278.9034729003906
2019-10-25,280.0455322265625
2019-10-28,281.6240234375
2019-10-29,281.5404968261719
2019-10-30,282.4040222167969
2019-10-31,281.6518859863281
2019-11-01,284.2611389160156
2019-11-04,285.4031982421875
2019-11-05,285.08740234375
2019-11-06,285.1524658203125
2019-11-07,286.15533447265625
2019-11-08,286.86102294921875
2019-11-11,286.31317138671875
2019-11-12,286.9167175292969
2019-11-13,287.0095520019531
2019-11-14,287.4273376464844
2019-11-15,289.50738525390625
2019-11-18,289.7208251953125
2019-11-19,289.6373596191406
2019-11-20,288.5602111816406
2019-11-21,288.095947265625
2019-11-22,288.73663330078125
2019-11-25,290.9743347167969
2019-11-26,291.6335754394531
2019-11-27,292.93359375
2019-11-29,291.8471374511719
2019-12-02,289.3680114746094
2019-12-03,287.4273376464844
2019-12-04,289.2008972167969
2019-12-05,289.7208251953125
2019-12-06,292.3671569824219
2019-12-09,291.447998046875
2019-12-10,291.1229248046875
2019-12-11,291.9493713378906
2019-12-12,294.46563720703125
2019-12-13,294.6421203613281
2019-12-16,296.666259765625
2019-12-17,296.73126220703125
2019-12-18,296.7497863769531
2019-12-19,297.96624755859375
2019-12-20,299.2725524902344
2019-12-23,299.72979736328125
2019-12-24,299.7390441894531
2019-12-26,301.334716796875
2019-12-27,301.26007080078125
2019-12-30,299.5991516113281
2019-12-31,300.3269348144531
2020-01-02,303.13555908203125
2020-01-03,300.8401794433594
2020-01-06,301.9879150390625
2020-01-07,301.1387634277344
2020-01-08,302.74371337890625
2020-01-09,304.7964782714844
2020-01-10,303.9194030761719
2020-01-13,306.0095520019531
2020-01-14,305.5429992675781
2020-01-15,306.2335205078125
2020-01-16,308.7808837890625
2020-01-17,309.74188232421875
2020-01-21,309.1353759765625
2020-01-22,309.1726989746094
2020-01-23,309.5273132324219
2020-01-24,306.774658203125
2020-01-27,301.85723876953125
2020-01-28,305.0204772949219
2020-01-29,304.76849365234375
2020-01-30,305.757568359375
2020-01-31,300.20574951171875
2020-02-03,302.43572998046875
2020-02-04,307.0452880859375
2020-02-05,310.5909729003906
2020-02-06,311.6360778808594
2020-02-07,309.9751892089844
2020-02-10,312.2892761230469
2020-02-11,312.83050537109375
2020-02-12,314.845947265625
2020-02-13,314.51007080078125
2020-02-14,315.0139465332031
2020-02-18,314.2021484375
2020-02-19,315.7044372558594
2020-02-20,314.4074401855469
2020-02-21,311.1695556640625
2020-02-24,300.84954833984375
2020-02-25,291.7330627441406
2020-02-26,290.6600646972656
2020-02-27,277.6060791015625
2020-02-28,276.4397277832031
2020-03-02,288.4112854003906
2020-03-03,280.1534423828125
2020-03-04,291.92913818359375
2020-03-05,282.224853515625
2020-03-06,277.5593566894531
2020-03-09,255.8834991455078
2020-03-10,269.12420654296875
2020-03-11,256.0047912597656
2020-03-12,231.51097106933594
2020-03-13,251.30197143554688
2020-03-16,223.80360412597656
2020-03-17,235.88722229003906
2020-03-18,223.94357299804688
2020-03-19,224.41944885253906
2020-03-20,214.7482452392578
2020-03-23,209.25750732421875
2020-03-24,228.21693420410156
2020-03-25,231.6333770751953
2020-03-26,245.1584014892578
2020-03-27,237.85621643066406
2020-03-30,245.58074951171875
2020-03-31,241.9202880859375
2020-04-01,231.03268432617188
2020-04-02,236.36386108398438
2020-04-03,232.94741821289062
2020-04-06,248.5935821533203
2020-04-07,248.8470916748047
2020-04-08,257.20050048828125
2020-04-09,261.1143493652344
2020-04-13,258.7303771972656
2020-04-14,266.361083984375
2020-04-15,260.7013854980469
2020-04-16,261.9591369628906
2020-04-17,269.03607177734375
2020-04-20,264.296142578125
2020-04-21,256.271240234375
2020-04-22,261.9591369628906
2020-04-23,261.9403076171875
2020-04-24,265.5914306640625
2020-04-27,269.4208068847656
2020-04-28,268.181884765625
2020-04-29,275.2025146484375
2020-04-30,272.6401672363281
2020-05-01,265.4224548339844
2020-05-04,266.1546630859375
2020-05-05,268.613525390625
2020-05-06,266.7927551269531
2020-05-07,270.01214599609375
2020-05-08,274.4798278808594
2020-05-11,274.5361022949219
2020-05-12,269.0641784667969
2020-05-13,264.3055725097656
2020-05-14,267.468505859375
2020-05-15,268.6980895996094
2020-05-18,276.882568359375
2020-05-19,274.0386047363281
2020-05-20,278.6940002441406
2020-05-21,276.7699279785156
2020-05-22,277.2956237792969
2020-05-26,280.7120056152344
2020-05-27,284.8887023925781
2020-05-28,284.36309814453125
2020-05-29,285.6302490234375
2020-06-01,286.7846374511719
2020-06-02,289.1592102050781
2020-06-03,293.00738525390625
2020-06-04,292.23785400390625
2020-06-05,299.7276916503906
2020-06-08,303.3506774902344
2020-06-09,301.08868408203125
2020-06-10,299.40863037109375
2020-06-11,282.14801025390625
2020-06-12,285.52691650390625
2020-06-15,288.1925048828125
2020-06-16,293.7395324707031
2020-06-17,292.51934814453125
2020-06-18,292.632080078125
2020-06-19,290.9596252441406
2020-06-22,292.8262023925781
2020-06-23,294.1743469238281
2020-06-24,286.6702880859375
2020-06-25,289.7435607910156
2020-06-26,282.8617248535156
2020-06-29,287.0190734863281
2020-06-30,290.6956787109375
2020-07-01,292.7319641113281
2020-07-02,294.3439636230469
2020-07-06,298.88787841796875
2020-07-07,295.80523681640625
2020-07-08,298.0677185058594
2020-07-09,296.3708801269531
2020-07-10,299.39691162109375
2020-07-13,296.8044738769531
2020-07-14,300.65081787109375
2020-07-15,303.41302490234375
2020-07-16,302.41363525390625
2020-07-17,303.2904357910156
2020-07-20,305.7414245605469
2020-07-21,306.39190673828125
2020-07-22,308.1358947753906
2020-07-23,304.4593200683594
2020-07-24,302.49847412109375
2020-07-27,304.7043762207031
2020-07-28,302.7718505859375
2020-07-29,306.4956359863281
2020-07-30,305.4020690917969
2020-07-31,307.81536865234375
2020-08-03,309.9553527832031
2020-08-04,311.1526794433594
2020-08-05,313.08514404296875
2020-08-06,315.1780090332031
2020-08-07,315.4043273925781
2020-08-10,316.34698486328125
2020-08-11,313.73565673828125
2020-08-12,318.10986328125
2020-08-13,317.5347595214844
2020-08-14,317.5442199707031
2020-08-17,318.5529479980469
2020-08-18,319.2410888671875
2020-08-19,317.9118957519531
2020-08-20,318.9017333984375
2020-08-21,320.0329895019531
2020-08-24,323.27593994140625
2020-08-25,324.4072570800781
2020-08-26,327.6595458984375
2020-08-27,328.37603759765625
2020-08-28,330.49713134765625
2020-08-31,329.2998962402344
2020-09-01,332.4014892578125
2020-09-02,337.2093200683594
2020-09-03,325.6044921875
2020-09-04,322.94598388671875
2020-09-08,314.1221618652344
2020-09-09,320.32525634765625
2020-09-10,314.76324462890625
2020-09-11,314.9234924316406
2020-09-14,319.0714111328125
2020-09-15,320.6834716796875
2020-09-16,319.4107971191406
2020-09-17,316.60150146484375
2020-09-18,312.9565124511719
2020-09-21,309.4735107421875
2020-09-22,312.62530517578125
2020-09-23,305.3752746582031
2020-09-24,306.189208984375
2020-09-25,311.1393127441406
2020-09-28,316.3071594238281
2020-09-29,314.5845031738281
2020-09-30,316.9696960449219
2020-10-01,319.0046691894531
2020-10-02,315.97589111328125
2020-10-05,321.5791015625
2020-10-06,317.00750732421875
2020-10-07,322.52557373046875
2020-10-08,325.38397216796875
2020-10-09,328.2896728515625
2020-10-12,333.57110595703125
2020-10-13,331.3941650390625
2020-10-14,329.3118591308594
2020-10-15,328.90496826171875
2020-10-16,328.7061462402344
2020-10-19,323.7087097167969
2020-10-20,325.0054016113281
2020-10-21,324.3901672363281
2020-10-22,326.1695251464844
2020-10-23,327.27691650390625
2020-10-26,321.2289123535156
2020-10-27,320.12152099609375
2020-10-28,309.1800842285156
2020-10-29,312.32244873046875
2020-10-30,309.0665588378906
2020-11-02,312.5306091308594
2020-11-03,318.0487365722656
2020-11-04,325.1568298339844
2020-11-05,331.498291015625
2020-11-06,331.422607421875
2020-11-09,335.587158203125
2020-11-10,335.094970703125
2020-11-11,337.5843200683594
2020-11-12,334.3093566894531
2020-11-13,338.9377136230469
2020-11-16,343.1684875488281
2020-11-17,341.3228759765625
2020-11-18,337.21502685546875
2020-11-19,338.634765625
2020-11-20,336.3159484863281
2020-11-23,338.3319396972656
2020-11-24,343.7837219238281
2020-11-25,343.25372314453125
2020-11-27,344.209716796875
2020-11-30,342.6857604980469
2020-12-01,346.43389892578125
2020-12-02,347.1627197265625
2020-12-03,347.0679931640625
2020-12-04,350.05902099609375
2020-12-07,349.339599609375
2020-12-08,350.36187744140625
2020-12-09,347.219482421875
2020-12-10,347.1059265136719
2020-12-11,346.698974609375
2020-12-14,345.1466979980469
2020-12-15,349.8128967285156
2020-12-16,350.36187744140625
2020-12-17,352.321044921875
2020-12-18,350.914306640625
2020-12-21,349.6595764160156
2020-12-22,349.0702819824219
2020-12-23,349.3840026855469
2020-12-24,350.7431945800781
2020-12-28,353.75634765625
2020-12-29,353.0815124511719
2020-12-30,353.5852355957031
2020-12-31,355.3818664550781
2021-01-04,350.5436096191406
2021-01-05,352.9578857421875
2021-01-06,355.06805419921875
2021-01-07,360.3434753417969
2021-01-08,362.3966369628906
2021-01-11,359.9537658691406
2021-01-12,360.0297546386719
2021-01-13,360.9993591308594
2021-01-14,359.735107421875
2021-01-15,357.11175537109375
2021-01-19,359.91571044921875
2021-01-20,364.8964538574219
2021-01-21,365.2291564941406
2021-01-22,363.9364013671875
2021-01-25,365.3717346191406
2021-01-26,364.8014831542969
2021-01-27,355.8855895996094
2021-01-28,358.94622802734375
2021-01-29,351.76025390625
2021-02-01,357.61553955078125
2021-02-02,362.6722412109375
2021-02-03,362.9574890136719
2021-02-04,367.0826721191406
2021-02-05,368.5274963378906
2021-02-08,371.1889953613281
2021-02-09,370.9418029785156
2021-02-10,370.7802429199219
2021-02-11,371.3790283203125
2021-02-12,373.2135925292969
2021-02-16,372.8903503417969
2021-02-17,372.9759216308594
2021-02-18,371.3885498046875
2021-02-19,370.73272705078125
2021-02-22,367.88116455078125
2021-02-23,368.3279113769531
2021-02-24,372.3865966796875
2021-02-25,363.4136657714844
2021-02-26,361.5411071777344
2021-03-01,370.3049621582031
2021-03-02,367.4154052734375
2021-03-03,362.5487365722656
2021-03-04,358.06219482421875
2021-03-05,364.6493225097656
2021-03-08,362.8338623046875
2021-03-09,368.01422119140625
2021-03-10,370.3049621582031
2021-03-11,374.0595397949219
2021-03-12,374.5633544921875
2021-03-15,376.79705810546875
2021-03-16,376.3218078613281
2021-03-17,377.6050109863281
2021-03-18,372.1109924316406
2021-03-19,371.4225158691406
2021-03-22,374.3882751464844
2021-03-23,371.4415283203125
2021-03-24,369.5533447265625
2021-03-25,371.63226318359375
2021-03-26,377.6210021972656
2021-03-29,377.43035888671875
2021-03-30,376.4290466308594
2021-03-31,377.954833984375
2021-04-01,382.0364074707031
2021-04-05,387.51983642578125
2021-04-06,387.29095458984375
2021-04-07,387.7391662597656
2021-04-08,389.57965087890625
2021-04-09,392.41192626953125
2021-04-12,392.55499267578125
2021-04-13,393.71844482421875
2021-04-14,392.37384033203125
2021-04-15,396.58880615234375
2021-04-16,397.91448974609375
2021-04-19,395.9595031738281
2021-04-20,393.0604553222656
2021-04-21,396.7796325683594
2021-04-22,393.15582275390625
2021-04-23,397.41851806640625
2021-04-26,398.2481994628906
2021-04-27,398.1624450683594
2021-04-28,398.0479736328125
2021-04-29,400.58465576171875
2021-04-30,397.95257568359375
2021-05-03,398.8109130859375
2021-05-04,396.3504638671875
2021-05-05,396.4745178222656
2021-05-06,399.6405944824219
2021-05-07,402.54913330078125
2021-05-10,398.5629577636719
2021-05-11,395.005859375
2021-05-12,386.6138916015625
2021-05-13,391.258056640625
2021-05-14,397.26605224609375
2021-05-17,396.25518798828125
2021-05-18,392.84112548828125
2021-05-19,391.8111877441406
2021-05-20,396.0262756347656
2021-05-21,395.7020263671875
2021-05-24,399.7359313964844
2021-05-25,398.8490295410156
2021-05-26,399.6405944824219
2021-05-27,399.85040283203125
2021-05-28,400.5655822753906
2021-06-01,400.2127685546875
2021-06-02,400.8421630859375
2021-06-03,399.3544616699219
2021-06-04,403.00689697265625
2021-06-07,402.6159362792969
2021-06-08,402.7017517089844
2021-06-09,402.1009216308594
2021-06-10,403.9700622558594
2021-06-11,404.63763427734375
2021-06-14,405.5435791015625
2021-06-15,404.79974365234375
